,age,salary
1249,62.0,50734.0
1250,24.0,29619.0
1251,25.0,29171.0
1252,25.0,40232.0
1253,48.0,52291.0
1254,25.0,40341.0
1255,58.0,50326.0
1256,54.0,53332.0
1257,57.0,49811.0
1258,44.0,50859.0
1259,65.0,51566.0
1260,22.0,30204.0
1261,38.0,50816.0
1262,35.0,40922.0
1263,63.0,50715.0
1264,46.0,53348.0
1265,56.0,50235.0
1266,28.0,40621.0
1267,64.0,49811.0
1268,42.0,51052.0
1269,42.0,50297.0
1270,64.0,50268.0
1271,37.0,50546.0
1272,38.0,51537.0
1273,46.0,52246.0
1274,26.0,41198.0
1275,34.0,40198.0
1276,29.0,41066.0
1277,25.0,29398.0
1278,59.0,50287.0
1279,47.0,53606.0
1280,36.0,51466.0
1281,38.0,50936.0
1282,39.0,52599.0
1283,48.0,52042.0
1284,62.0,51083.0
1285,62.0,49734.0
1286,38.0,50878.0
1287,35.0,40326.0
1288,40.0,51129.0
1289,46.0,52528.0
1290,41.0,50846.0
1291,50.0,53046.0
1292,45.0,50716.0
1293,34.0,41163.0
1294,36.0,51410.0
1295,37.0,50258.0
1296,24.0,29626.0
1297,27.0,41027.0
1298,53.0,52815.0
1299,38.0,51711.0
1300,30.0,40892.0
1301,45.0,52342.0
1302,54.0,52064.0
1303,32.0,41165.0
1304,57.0,50351.0
1305,62.0,50363.0
1306,47.0,52453.0
1307,50.0,52776.0
1308,22.0,29718.0
1309,63.0,50114.0
1310,38.0,51216.0
1311,62.0,48987.0
1312,46.0,52198.0
1313,20.0,29424.0
1314,22.0,30602.0
1315,51.0,52280.0
1316,45.0,52220.0
1317,21.0,29976.0
1318,53.0,52202.0
1319,58.0,50299.0
1320,42.0,51049.0
1321,41.0,50789.0
1322,20.0,29785.0
1323,55.0,49995.0
1324,35.0,40423.0
1325,60.0,50530.0
1326,37.0,51153.0
1327,45.0,51786.0
1328,32.0,41380.0
1329,27.0,41382.0
1330,55.0,52987.0
1331,42.0,51150.0
1332,44.0,51319.0
1333,63.0,51593.0
1334,63.0,50349.0
1335,59.0,49977.0
1336,28.0,40233.0
1337,47.0,53378.0
1338,60.0,51384.0
1339,37.0,50538.0
1340,25.0,29636.0
1341,56.0,50338.0
1342,42.0,51612.0
1343,45.0,51856.0
1344,64.0,49517.0
1345,47.0,53584.0
1346,39.0,51156.0
1347,37.0,51227.0
1348,39.0,50897.0
1349,25.0,41233.0
1350,56.0,49743.0
1351,58.0,50080.0
1352,33.0,41053.0
1353,34.0,39865.0
1354,59.0,50349.0
1355,21.0,29818.0
1356,43.0,50849.0
1357,41.0,50724.0
1358,51.0,52002.0
1359,27.0,40089.0
1360,50.0,52572.0
1361,37.0,50850.0
1362,48.0,51812.0
1363,22.0,30031.0
1364,41.0,50853.0
1365,44.0,50769.0
1366,30.0,39922.0
1367,26.0,41341.0
1368,28.0,40383.0
1369,35.0,51032.0
1370,24.0,29596.0
1371,63.0,50306.0
1372,38.0,51576.0
1373,56.0,50766.0
1374,64.0,51065.0
1375,24.0,30165.0
1376,49.0,52698.0
1377,59.0,49609.0
1378,49.0,52341.0
1379,39.0,50888.0
1380,39.0,51612.0
1381,22.0,29747.0
1382,44.0,51132.0
1383,65.0,50613.0
1384,63.0,51079.0
1385,22.0,29933.0
1386,52.0,52914.0
1387,34.0,40148.0
1388,61.0,49693.0
1389,22.0,28858.0
1390,62.0,50893.0
1391,58.0,50837.0
1392,25.0,41448.0
1393,23.0,29661.0
1394,58.0,50218.0
1395,27.0,40939.0
1396,44.0,51722.0
1397,61.0,51347.0
1398,46.0,52897.0
1399,38.0,51166.0
1400,40.0,51668.0
1401,23.0,29872.0
1402,64.0,50305.0
1403,34.0,40935.0
1404,29.0,40511.0
1405,33.0,40912.0
1406,63.0,49941.0
1407,24.0,30513.0
1408,59.0,50772.0
1409,52.0,53215.0
1410,57.0,49685.0
1411,64.0,51451.0
1412,58.0,49714.0
1413,62.0,49901.0
1414,26.0,40690.0
1415,56.0,51154.0
1416,45.0,51113.0
1417,44.0,50878.0
1418,60.0,50104.0
1419,64.0,49812.0
1420,52.0,53066.0
1421,42.0,51399.0
1422,41.0,51676.0
1423,37.0,51198.0
1424,36.0,49679.0
1425,38.0,50378.0
1426,24.0,30232.0
1427,23.0,29815.0
1428,55.0,50221.0
1429,40.0,50448.0
1430,62.0,50974.0
1431,48.0,52728.0
1432,22.0,30251.0
1433,27.0,40683.0
1434,29.0,41088.0
1435,64.0,49831.0
1436,30.0,40935.0
1437,43.0,49736.0
1438,62.0,49716.0
1439,64.0,50339.0
1440,31.0,42188.0
1441,22.0,29100.0
1442,27.0,40378.0
1443,23.0,30108.0
1444,29.0,41885.0
1445,46.0,52601.0
1446,61.0,50851.0
1447,44.0,50831.0
1448,48.0,52245.0
1449,29.0,41041.0
1450,56.0,50171.0
1451,48.0,52862.0
1452,59.0,49697.0
1453,63.0,50945.0
1454,36.0,51020.0
1455,24.0,29893.0
1456,30.0,40179.0
1457,40.0,50510.0
1458,63.0,51099.0
1459,37.0,50896.0
1460,55.0,52639.0
1461,44.0,50560.0
1462,28.0,40985.0
1463,34.0,40314.0
1464,49.0,52550.0
1465,50.0,52685.0
1466,40.0,51160.0
1467,30.0,40548.0
1468,52.0,52329.0
1469,28.0,41269.0
1470,62.0,50394.0
1471,28.0,40856.0
1472,25.0,30952.0
1473,42.0,50525.0
1474,43.0,51540.0
1475,43.0,50423.0
1476,40.0,51327.0
1477,65.0,50854.0
1478,42.0,50745.0
1479,42.0,50391.0
1480,39.0,50015.0
1481,23.0,29692.0
1482,47.0,52763.0
1483,30.0,40461.0
1484,49.0,52548.0
1485,22.0,29262.0
1486,64.0,50383.0
1487,41.0,50426.0
1488,60.0,50461.0
1489,41.0,50749.0
1490,23.0,29405.0
1491,57.0,50171.0
1492,49.0,52033.0
1493,55.0,49843.0
1494,39.0,51541.0
1495,49.0,52320.0
1496,59.0,49399.0
1497,48.0,52188.0
1498,36.0,51457.0
1499,50.0,52119.0
1500,50.0,53249.0
1501,63.0,50072.0
1502,37.0,51252.0
1503,39.0,51518.0
1504,57.0,50725.0
1505,43.0,50313.0
1506,53.0,52029.0
1507,41.0,51585.0
1508,30.0,40598.0
1509,54.0,52988.0
1510,26.0,40785.0
1511,29.0,41071.0
1512,48.0,51807.0
1513,54.0,52196.0
1514,60.0,50062.0
1515,32.0,41113.0
1516,25.0,30047.0
1517,63.0,50731.0
1518,27.0,40755.0
1519,29.0,40535.0
1520,33.0,41091.0
1521,44.0,50485.0
1522,60.0,51039.0
1523,54.0,52443.0
1524,52.0,52337.0
1525,28.0,41231.0
1526,36.0,50962.0
1527,42.0,50171.0
1528,27.0,40469.0
1529,32.0,41529.0
1530,34.0,41042.0
1531,26.0,40159.0
1532,45.0,51176.0
1533,52.0,52220.0
1534,23.0,29563.0
1535,42.0,50428.0
1536,55.0,51000.0
1537,54.0,51517.0
1538,57.0,50081.0
1539,40.0,51060.0
1540,57.0,51289.0
1541,31.0,41277.0
1542,36.0,50577.0
1543,28.0,41765.0
1544,41.0,50322.0
1545,38.0,51133.0
1546,31.0,41244.0
1547,54.0,52059.0
1548,34.0,41349.0
1549,32.0,40743.0
1550,26.0,41348.0
1551,40.0,50080.0
1552,34.0,41167.0
1553,37.0,50794.0
1554,31.0,41575.0
1555,54.0,52478.0
1556,62.0,51125.0
1557,42.0,51254.0
1558,49.0,52436.0
1559,59.0,50894.0
1560,65.0,50897.0
1561,48.0,52736.0
1562,60.0,49354.0
1563,61.0,50009.0
1564,56.0,51192.0
1565,41.0,50372.0
1566,24.0,30441.0
1567,21.0,30353.0
1568,41.0,50637.0
1569,42.0,50002.0
1570,38.0,50716.0
1571,46.0,53539.0
1572,45.0,50568.0
1573,58.0,50103.0
1574,25.0,29501.0
1575,30.0,41607.0
1576,56.0,50379.0
1577,58.0,50187.0
1578,65.0,51207.0
1579,59.0,50790.0
1580,60.0,50040.0
1581,34.0,40388.0
1582,38.0,51579.0
1583,32.0,41008.0
1584,47.0,51725.0
1585,62.0,49608.0
1586,36.0,50442.0
1587,45.0,51880.0
1588,33.0,39977.0
1589,28.0,40450.0
1590,29.0,40540.0
1591,23.0,29769.0
1592,63.0,51346.0
1593,38.0,50867.0
1594,58.0,50416.0
1595,51.0,52755.0
1596,29.0,40881.0
1597,28.0,41200.0
1598,57.0,50640.0
1599,32.0,41061.0
1600,61.0,51883.0
1601,26.0,41456.0
1602,50.0,51959.0
1603,57.0,50685.0
1604,31.0,40604.0
1605,32.0,41223.0
1606,63.0,49812.0
1607,32.0,40446.0
1608,39.0,51172.0
1609,39.0,51499.0
1610,31.0,41251.0
1611,55.0,52927.0
1612,55.0,52687.0
1613,37.0,51086.0
1614,58.0,50248.0
1615,30.0,41407.0
1616,20.0,30512.0
1617,46.0,52468.0
1618,65.0,50442.0
1619,22.0,30796.0
1620,29.0,40990.0
1621,43.0,51038.0
1622,56.0,50742.0
1623,24.0,29951.0
1624,38.0,50590.0
1625,54.0,52689.0
1626,37.0,50981.0
1627,28.0,41921.0
1628,29.0,41394.0
1629,38.0,50702.0
1630,42.0,51365.0
1631,59.0,50654.0
1632,49.0,53155.0
1633,51.0,52238.0
1634,64.0,50594.0
1635,39.0,50950.0
1636,38.0,51029.0
1637,62.0,50057.0
1638,31.0,41288.0
1639,53.0,52709.0
1640,54.0,53143.0
1641,24.0,29995.0
1642,41.0,50794.0
1643,29.0,41395.0
1644,28.0,40603.0
1645,41.0,51542.0
1646,33.0,41541.0
1647,56.0,51129.0
1648,61.0,50688.0
1649,56.0,50257.0
1650,32.0,41055.0
1651,32.0,41190.0
1652,31.0,40720.0
1653,26.0,41667.0
1654,62.0,50790.0
1655,38.0,50554.0
1656,30.0,41941.0
1657,58.0,50549.0
1658,38.0,50453.0
1659,22.0,29585.0
1660,27.0,41744.0
1661,49.0,53412.0
1662,55.0,51005.0
1663,29.0,41660.0
1664,61.0,51108.0
1665,58.0,50778.0
1666,58.0,50665.0
1667,30.0,41270.0
1668,22.0,30368.0
1669,59.0,50129.0
1670,34.0,41366.0
1671,48.0,53229.0
1672,54.0,52397.0
1673,26.0,40843.0
1674,55.0,50738.0
1675,62.0,50175.0
1676,53.0,51842.0
1677,40.0,51574.0
1678,59.0,50275.0
1679,44.0,51009.0
1680,54.0,52195.0
1681,57.0,51138.0
1682,54.0,52927.0
1683,33.0,40880.0
1684,25.0,40410.0
1685,31.0,40827.0
1686,43.0,51285.0
1687,43.0,51094.0
1688,46.0,52555.0
1689,38.0,51106.0
1690,55.0,50879.0
1691,61.0,50479.0
1692,31.0,41225.0
1693,53.0,52007.0
1694,51.0,53777.0
1695,44.0,50858.0
1696,28.0,41102.0
1697,56.0,50783.0
1698,63.0,50295.0
1699,52.0,52504.0
1700,61.0,50498.0
1701,64.0,50043.0
1702,36.0,51219.0
1703,49.0,51675.0
1704,41.0,51876.0
1705,64.0,50896.0
1706,24.0,30320.0
1707,39.0,50132.0
1708,59.0,50104.0
1709,33.0,41695.0
1710,55.0,52576.0
1711,37.0,51597.0
1712,64.0,51018.0
1713,60.0,50762.0
1714,34.0,40576.0
1715,55.0,52998.0
1716,35.0,50449.0
1717,47.0,51895.0
1718,50.0,51863.0
1719,57.0,50988.0
1720,21.0,29971.0
1721,30.0,41050.0
1722,52.0,52492.0
1723,45.0,51937.0
1724,42.0,50665.0
1725,22.0,29690.0
1726,36.0,50297.0
1727,59.0,50248.0
1728,21.0,29459.0
1729,38.0,51289.0
1730,63.0,50830.0
1731,22.0,29353.0
1732,54.0,52352.0
1733,32.0,41928.0
1734,59.0,50010.0
1735,54.0,52713.0
1736,60.0,50553.0
1737,30.0,41546.0
1738,44.0,51148.0
1739,55.0,50284.0
1740,31.0,41033.0
1741,30.0,41041.0
1742,21.0,29954.0
1743,63.0,49840.0
1744,52.0,53122.0
1745,49.0,53033.0
1746,53.0,51978.0
1747,44.0,50850.0
1748,41.0,50887.0
1749,40.0,50422.0
1750,49.0,51567.0
1751,29.0,40665.0
1752,60.0,50322.0
1753,57.0,49779.0
1754,36.0,51088.0
1755,46.0,53081.0
1756,26.0,41421.0
1757,64.0,50437.0
1758,61.0,49580.0
1759,61.0,50858.0
1760,35.0,41073.0
1761,28.0,41212.0
1762,30.0,41968.0
1763,24.0,29588.0
1764,25.0,39563.0
1765,23.0,29473.0
1766,65.0,50743.0
1767,23.0,30013.0
1768,26.0,40392.0
1769,57.0,49790.0
1770,46.0,52323.0
1771,55.0,51877.0
1772,48.0,52760.0
1773,60.0,50294.0
1774,49.0,52186.0
1775,43.0,50621.0
1776,52.0,52632.0
1777,40.0,51021.0
1778,36.0,51101.0
1779,41.0,51090.0
1780,28.0,40964.0
1781,56.0,49983.0
1782,32.0,40635.0
1783,27.0,40803.0
1784,31.0,42033.0
1785,58.0,49826.0
1786,35.0,40791.0
1787,51.0,52549.0
1788,59.0,50348.0
1789,23.0,30537.0
1790,54.0,52346.0
1791,34.0,40883.0
1792,30.0,41407.0
1793,51.0,53405.0
1794,61.0,51204.0
1795,33.0,40932.0
1796,46.0,52475.0
1797,33.0,41023.0
1798,45.0,51073.0
1799,48.0,52076.0
1800,47.0,52968.0
1801,48.0,52603.0
1802,26.0,40978.0
1803,51.0,51864.0
1804,50.0,52531.0
1805,51.0,51553.0
1806,23.0,29709.0
1807,40.0,50718.0
1808,38.0,51143.0
1809,24.0,30940.0
1810,30.0,41286.0
1811,40.0,51724.0
1812,53.0,52823.0
1813,31.0,41563.0
1814,57.0,51429.0
1815,45.0,50634.0
1816,54.0,52101.0
1817,41.0,51334.0
1818,42.0,50998.0
1819,48.0,52610.0
1820,62.0,50376.0
1821,42.0,50702.0
1822,44.0,51810.0
1823,47.0,51950.0
1824,53.0,52843.0
1825,23.0,30262.0
1826,43.0,50210.0
1827,42.0,50585.0
1828,61.0,50169.0
1829,42.0,51282.0
1830,41.0,50816.0
1831,63.0,50457.0
1832,40.0,50271.0
1833,28.0,42163.0
1834,30.0,41036.0
1835,24.0,30250.0
1836,20.0,29730.0
1837,39.0,50674.0
1838,55.0,53456.0
1839,53.0,51542.0
1840,21.0,30139.0
1841,46.0,51894.0
1842,27.0,40797.0
1843,62.0,50181.0
1844,28.0,40507.0
1845,48.0,52518.0
1846,35.0,39716.0
1847,49.0,52342.0
1848,39.0,50955.0
1849,54.0,51820.0
1850,30.0,41757.0
1851,61.0,50203.0
1852,43.0,50881.0
1853,54.0,52204.0
1854,58.0,50459.0
1855,65.0,51154.0
1856,30.0,42237.0
1857,33.0,41373.0
1858,31.0,41544.0
1859,32.0,41858.0
1860,46.0,52624.0
1861,65.0,51285.0
1862,65.0,50896.0
1863,44.0,51072.0
1864,49.0,52675.0
1865,59.0,49589.0
1866,62.0,50646.0
1867,29.0,40228.0
1868,44.0,50187.0
1869,57.0,50596.0
1870,34.0,40443.0
1871,40.0,50996.0
1872,64.0,50569.0
1873,64.0,50592.0
1874,61.0,50048.0
1875,56.0,50949.0
1876,32.0,40955.0
1877,34.0,41221.0
1878,45.0,50402.0
1879,45.0,52411.0
1880,43.0,51549.0
1881,49.0,52985.0
1882,38.0,50601.0
1883,54.0,52227.0
1884,35.0,50506.0
1885,35.0,40672.0
1886,26.0,40300.0
1887,28.0,40931.0
1888,58.0,50817.0
1889,40.0,50607.0
1890,30.0,40955.0
1891,54.0,52390.0
1892,45.0,51528.0
1893,21.0,29694.0
1894,34.0,40712.0
1895,28.0,40577.0
1896,50.0,51931.0
1897,32.0,41265.0
1898,23.0,29932.0
1899,22.0,30027.0
1900,46.0,53137.0
1901,21.0,30666.0
1902,58.0,49677.0
1903,27.0,41324.0
1904,47.0,52613.0
1905,40.0,50769.0
1906,40.0,51164.0
1907,23.0,29137.0
1908,56.0,51231.0
1909,60.0,50757.0
1910,20.0,29567.0
1911,28.0,40707.0
1912,61.0,49648.0
1913,45.0,50843.0
1914,27.0,40759.0
1915,29.0,40337.0
1916,50.0,52888.0
1917,53.0,53138.0
1918,47.0,52486.0
1919,63.0,50347.0
1920,42.0,51217.0
1921,34.0,40990.0
1922,41.0,50459.0
1923,36.0,50674.0
1924,30.0,40852.0
1925,22.0,30124.0
1926,36.0,51005.0
1927,52.0,52605.0
1928,21.0,29238.0
1929,40.0,51333.0
1930,49.0,52502.0
1931,47.0,53776.0
1932,55.0,52306.0
1933,56.0,50662.0
1934,52.0,53915.0
1935,25.0,30097.0
1936,41.0,50966.0
1937,47.0,52007.0
1938,31.0,41764.0
1939,22.0,29420.0
1940,30.0,41214.0
1941,40.0,50763.0
1942,39.0,50905.0
1943,28.0,40288.0
1944,57.0,51172.0
1945,62.0,50361.0
1946,29.0,40392.0
1947,62.0,51126.0
1948,21.0,29748.0
1949,62.0,50667.0
1950,63.0,50921.0
1951,21.0,30237.0
1952,54.0,51402.0
1953,64.0,50848.0
1954,61.0,50450.0
1955,64.0,50335.0
1956,45.0,50945.0
1957,24.0,29195.0
1958,58.0,50596.0
1959,48.0,51818.0
1960,48.0,52357.0
1961,39.0,51078.0
1962,46.0,53037.0
1963,27.0,40590.0
1964,53.0,53226.0
1965,23.0,30473.0
1966,53.0,52285.0
1967,58.0,49946.0
1968,41.0,50278.0
1969,43.0,51136.0
1970,34.0,40631.0
1971,64.0,51100.0
1972,53.0,52160.0
1973,37.0,50550.0
1974,28.0,41117.0
1975,30.0,40657.0
1976,41.0,51004.0
1977,62.0,50993.0
1978,53.0,52559.0
1979,30.0,41060.0
1980,59.0,50603.0
1981,37.0,50153.0
1982,58.0,50696.0
1983,31.0,41080.0
1984,48.0,52946.0
1985,62.0,50803.0
1986,32.0,40899.0
1987,51.0,53016.0
1988,64.0,50354.0
1989,27.0,41124.0
1990,24.0,29844.0
1991,50.0,52731.0
1992,35.0,50812.0
1993,23.0,30824.0
1994,41.0,52009.0
1995,54.0,52937.0
1996,33.0,41771.0
1997,35.0,50230.0
1998,58.0,49789.0
1999,43.0,50839.0
2000,58.0,50521.0
2001,40.0,50901.0
2002,63.0,49679.0
2003,49.0,53076.0
2004,25.0,42077.0
2005,60.0,51140.0
2006,42.0,51543.0
2007,26.0,41113.0
2008,27.0,40579.0
2009,51.0,52536.0
2010,22.0,31053.0
2011,33.0,40824.0
2012,26.0,40773.0
2013,40.0,51554.0
2014,39.0,51587.0
2015,43.0,50576.0
2016,33.0,40869.0
2017,21.0,29749.0
2018,48.0,52535.0
2019,37.0,51552.0
2020,49.0,52098.0
2021,25.0,30545.0
2022,21.0,30051.0
2023,31.0,42163.0
2024,41.0,51159.0
2025,38.0,50952.0
2026,56.0,50787.0
2027,37.0,50831.0
2028,44.0,50102.0
2029,47.0,52380.0
2030,21.0,29872.0
2031,43.0,50204.0
2032,36.0,50963.0
2033,39.0,49966.0
2034,25.0,29826.0
2035,55.0,50622.0
2036,62.0,50548.0
2037,21.0,29794.0
2038,47.0,52457.0
2039,54.0,52108.0
2040,33.0,41005.0
2041,55.0,50529.0
2042,48.0,52050.0
2043,62.0,50634.0
2044,64.0,50631.0
2045,22.0,29917.0
2046,40.0,52211.0
2047,45.0,50930.0
2048,27.0,40860.0
2049,35.0,50789.0
2050,64.0,50015.0
2051,21.0,30343.0
2052,40.0,50657.0
2053,58.0,50216.0
2054,35.0,40731.0
2055,42.0,50508.0
2056,64.0,49624.0
2057,41.0,50769.0
2058,26.0,41437.0
2059,22.0,30098.0
2060,63.0,51280.0
2061,32.0,41375.0
2062,43.0,51262.0
2063,24.0,30941.0
2064,39.0,50951.0
2065,62.0,50532.0
2066,43.0,50994.0
2067,64.0,51272.0
2068,32.0,41001.0
2069,43.0,50676.0
2070,59.0,50794.0
2071,40.0,50592.0
2072,33.0,41267.0
2073,58.0,50707.0
2074,38.0,50905.0
2075,44.0,51283.0
2076,64.0,49756.0
2077,28.0,41081.0
2078,34.0,40769.0
2079,21.0,31431.0
2080,38.0,51078.0
2081,29.0,40702.0
2082,51.0,51811.0
2083,28.0,41653.0
2084,50.0,52325.0
2085,32.0,40604.0
2086,36.0,51168.0
2087,36.0,51325.0
2088,52.0,52817.0
2089,41.0,51010.0
2090,36.0,51080.0
2091,58.0,50616.0
2092,46.0,52668.0
2093,30.0,41212.0
2094,61.0,51047.0
2095,35.0,51028.0
2096,22.0,29592.0
2097,42.0,50928.0
2098,26.0,41377.0
2099,31.0,40107.0
2100,54.0,51610.0
2101,26.0,41459.0
2102,56.0,51260.0
2103,62.0,49867.0
2104,47.0,52550.0
2105,52.0,52300.0
2106,52.0,52370.0
2107,65.0,50653.0
2108,35.0,50354.0
2109,27.0,40446.0
2110,43.0,50849.0
2111,44.0,50927.0
2112,28.0,40437.0
2113,48.0,52895.0
2114,21.0,29791.0
2115,62.0,50289.0
2116,32.0,41141.0
2117,22.0,29936.0
2118,25.0,30419.0
2119,31.0,40533.0
2120,32.0,40301.0
2121,21.0,29845.0
2122,33.0,41030.0
2123,29.0,40380.0
2124,37.0,50306.0
2125,37.0,51091.0
2126,35.0,50621.0
2127,35.0,40274.0
2128,24.0,30483.0
2129,21.0,29684.0
2130,29.0,41575.0
2131,54.0,52514.0
2132,65.0,50647.0
2133,62.0,50394.0
2134,43.0,49672.0
2135,44.0,50432.0
2136,34.0,40937.0
2137,55.0,52682.0
2138,54.0,51605.0
2139,58.0,50473.0
2140,60.0,49939.0
2141,40.0,51117.0
2142,55.0,52490.0
2143,56.0,50872.0
2144,34.0,41533.0
2145,62.0,50729.0
2146,24.0,30430.0
2147,65.0,50325.0
2148,55.0,53912.0
2149,24.0,29391.0
2150,50.0,52236.0
2151,22.0,30451.0
2152,55.0,52876.0
2153,56.0,50744.0
2154,47.0,52838.0
2155,59.0,49458.0
2156,24.0,30795.0
2157,32.0,40898.0
2158,39.0,51623.0
2159,22.0,28983.0
2160,40.0,51128.0
2161,32.0,40718.0
2162,38.0,51286.0
2163,39.0,51159.0
2164,60.0,50683.0
2165,32.0,40471.0
2166,60.0,50472.0
2167,39.0,50910.0
2168,35.0,41248.0
2169,43.0,51495.0
2170,39.0,51075.0
2171,32.0,40362.0
2172,43.0,51054.0
2173,27.0,42306.0
2174,36.0,51823.0
2175,45.0,51013.0
2176,39.0,51032.0
2177,57.0,50966.0
2178,32.0,40909.0
2179,64.0,50270.0
2180,55.0,50367.0
2181,64.0,50776.0
2182,58.0,49926.0
2183,26.0,41594.0
2184,44.0,50972.0
2185,28.0,40532.0
2186,57.0,51062.0
2187,46.0,51727.0
2188,32.0,40722.0
2189,62.0,50214.0
2190,25.0,42072.0
2191,45.0,52157.0
2192,52.0,51423.0
2193,23.0,29709.0
2194,47.0,52728.0
2195,57.0,50892.0
2196,23.0,31138.0
2197,43.0,51703.0
2198,32.0,41094.0
2199,50.0,52054.0
2200,25.0,41812.0
2201,62.0,50316.0
2202,60.0,50171.0
2203,28.0,40791.0
2204,35.0,40374.0
2205,46.0,52267.0
2206,52.0,52383.0
2207,40.0,51365.0
2208,27.0,40806.0
2209,25.0,29366.0
2210,65.0,49698.0
2211,40.0,51105.0
2212,59.0,50536.0
2213,42.0,50723.0
2214,62.0,50266.0
2215,24.0,30194.0
2216,25.0,41695.0
2217,62.0,50110.0
2218,63.0,50544.0
2219,34.0,41479.0
2220,36.0,50612.0
2221,40.0,50992.0
2222,39.0,50981.0
2223,29.0,40344.0
2224,60.0,50584.0
2225,31.0,41016.0
2226,52.0,52778.0
2227,23.0,29407.0
2228,22.0,30005.0
2229,49.0,53191.0
2230,35.0,52039.0
2231,49.0,53140.0
2232,24.0,29411.0
2233,63.0,50726.0
2234,54.0,52258.0
2235,59.0,50642.0
2236,26.0,40614.0
2237,34.0,40143.0
2238,37.0,50828.0
2239,44.0,51361.0
2240,33.0,41144.0
2241,23.0,30201.0
2242,37.0,51108.0
2243,31.0,41202.0
2244,37.0,51265.0
2245,29.0,40863.0
2246,32.0,41041.0
2247,48.0,53372.0
2248,37.0,51071.0
2249,36.0,51021.0
2250,44.0,51051.0
2251,55.0,52391.0
2252,37.0,50782.0
2253,46.0,52604.0
2254,63.0,50247.0
2255,43.0,50927.0
2256,61.0,50105.0
2257,56.0,50554.0
2258,23.0,30292.0
2259,39.0,50894.0
2260,51.0,51496.0
2261,64.0,50795.0
2262,41.0,51060.0
2263,24.0,29503.0
2264,45.0,52887.0
2265,26.0,40301.0
2266,54.0,53023.0
2267,43.0,50971.0
2268,53.0,51366.0
2269,59.0,50589.0
2270,48.0,52297.0
2271,48.0,52222.0
2272,54.0,52131.0
2273,58.0,50436.0
2274,59.0,50257.0
2275,22.0,29072.0
2276,45.0,53136.0
2277,30.0,40878.0
2278,59.0,50134.0
2279,49.0,51936.0
2280,39.0,51385.0
2281,28.0,40351.0
2282,35.0,51067.0
2283,52.0,52208.0
2284,29.0,40737.0
2285,24.0,29448.0
2286,60.0,50190.0
2287,54.0,52504.0
2288,29.0,41118.0
2289,33.0,40607.0
2290,64.0,50455.0
2291,52.0,52944.0
2292,47.0,51669.0
2293,34.0,40997.0
2294,33.0,40525.0
2295,22.0,29474.0
2296,53.0,52631.0
2297,22.0,29727.0
2298,20.0,29392.0
2299,53.0,53162.0
2300,63.0,50960.0
2301,54.0,51534.0
2302,41.0,50263.0
2303,42.0,51297.0
2304,40.0,50858.0
2305,35.0,41750.0
2306,43.0,51308.0
2307,39.0,51150.0
2308,47.0,51989.0
2309,60.0,50746.0
2310,65.0,49862.0
2311,24.0,30653.0
2312,37.0,51211.0
2313,28.0,40588.0
2314,36.0,51402.0
2315,33.0,42121.0
2316,28.0,40891.0
2317,54.0,52775.0
2318,42.0,50784.0
2319,61.0,50543.0
2320,21.0,29246.0
2321,23.0,30000.0
2322,38.0,51022.0
2323,24.0,30899.0
2324,32.0,40102.0
2325,64.0,50360.0
2326,29.0,41644.0
2327,29.0,40879.0
2328,46.0,52414.0
2329,42.0,50583.0
2330,46.0,52034.0
2331,37.0,50087.0
2332,57.0,50185.0
2333,26.0,40505.0
2334,39.0,51059.0
2335,51.0,52106.0
2336,59.0,50260.0
2337,37.0,50774.0
2338,46.0,52476.0
2339,23.0,29736.0
2340,28.0,40469.0
2341,23.0,30043.0
2342,53.0,53034.0
2343,33.0,41064.0
2344,53.0,52195.0
2345,23.0,29938.0
2346,59.0,49475.0
2347,58.0,50430.0
2348,24.0,29800.0
2349,21.0,29533.0
2350,23.0,29624.0
2351,58.0,50295.0
2352,31.0,41496.0
2353,45.0,51546.0
2354,39.0,50536.0
2355,56.0,50241.0
2356,42.0,50754.0
2357,43.0,51405.0
2358,65.0,50573.0
2359,27.0,41046.0
2360,57.0,50768.0
2361,22.0,29702.0
2362,41.0,51682.0
2363,60.0,50499.0
2364,50.0,52072.0
2365,51.0,52385.0
2366,32.0,41616.0
2367,39.0,50787.0
2368,36.0,51475.0
2369,43.0,50687.0
2370,41.0,50617.0
2371,35.0,41330.0
2372,34.0,40563.0
2373,31.0,41411.0
2374,36.0,51176.0
2375,27.0,40563.0
2376,59.0,50464.0
2377,47.0,52226.0
2378,26.0,41174.0
2379,51.0,53444.0
2380,58.0,50315.0
2381,31.0,41267.0
2382,27.0,41012.0
2383,20.0,30012.0
2384,22.0,29917.0
2385,54.0,52071.0
2386,64.0,50668.0
2387,22.0,29856.0
2388,54.0,52048.0
2389,23.0,30507.0
2390,47.0,52550.0
2391,54.0,52386.0
2392,36.0,51670.0
2393,20.0,29082.0
2394,47.0,53136.0
2395,65.0,50060.0
2396,32.0,41106.0
2397,29.0,40706.0
2398,26.0,40538.0
2399,45.0,51657.0
2400,47.0,53428.0
2401,56.0,50389.0
2402,54.0,52668.0
2403,60.0,50528.0
2404,56.0,51365.0
2405,31.0,39943.0
2406,45.0,52689.0
2407,33.0,40636.0
2408,35.0,39822.0
2409,62.0,50320.0
2410,51.0,53424.0
2411,64.0,50172.0
2412,39.0,51395.0
2413,44.0,51599.0
2414,42.0,50994.0
