,age,salary
1249,62.0,50474.0
1250,24.0,32244.0
1251,25.0,33350.0
1252,25.0,33721.0
1253,48.0,51487.0
1254,25.0,33656.0
1255,58.0,50426.0
1256,54.0,51391.0
1257,57.0,51263.0
1258,44.0,52073.0
1259,65.0,49302.0
1260,22.0,29465.0
1261,38.0,48924.0
1262,35.0,45879.0
1263,63.0,49619.0
1264,46.0,51673.0
1265,56.0,52193.0
1266,28.0,36411.0
1267,64.0,48352.0
1268,42.0,51557.0
1269,42.0,51200.0
1270,64.0,48675.0
1271,37.0,47606.0
1272,38.0,48426.0
1273,46.0,52393.0
1274,26.0,35391.0
1275,34.0,46269.0
1276,29.0,38291.0
1277,25.0,32466.0
1278,59.0,49987.0
1279,47.0,52622.0
1280,36.0,47349.0
1281,38.0,49430.0
1282,39.0,50533.0
1283,48.0,52245.0
1284,62.0,49428.0
1285,62.0,50164.0
1286,38.0,48524.0
1287,35.0,45217.0
1288,40.0,51332.0
1289,46.0,51621.0
1290,41.0,51231.0
1291,50.0,52384.0
1292,45.0,52188.0
1293,34.0,45542.0
1294,36.0,46116.0
1295,37.0,48198.0
1296,24.0,32757.0
1297,27.0,37549.0
1298,53.0,52510.0
1299,38.0,48201.0
1300,30.0,40827.0
1301,45.0,50936.0
1302,54.0,51640.0
1303,32.0,42447.0
1304,57.0,51783.0
1305,62.0,49901.0
1306,47.0,52336.0
1307,50.0,51599.0
1308,22.0,29586.0
1309,63.0,49312.0
1310,38.0,49900.0
1311,62.0,49694.0
1312,46.0,51945.0
1313,20.0,25988.0
1314,22.0,27844.0
1315,51.0,52113.0
1316,45.0,52000.0
1317,21.0,27721.0
1318,53.0,50659.0
1319,58.0,50547.0
1320,42.0,51861.0
1321,41.0,51438.0
1322,20.0,26602.0
1323,55.0,50927.0
1324,35.0,46523.0
1325,60.0,50569.0
1326,37.0,48584.0
1327,45.0,51816.0
1328,32.0,42142.0
1329,27.0,37357.0
1330,55.0,51304.0
1331,42.0,51164.0
1332,44.0,50895.0
1333,63.0,50278.0
1334,63.0,49231.0
1335,59.0,51587.0
1336,28.0,38500.0
1337,47.0,51547.0
1338,60.0,51256.0
1339,37.0,47814.0
1340,25.0,32975.0
1341,56.0,50561.0
1342,42.0,51023.0
1343,45.0,52024.0
1344,64.0,48591.0
1345,47.0,51829.0
1346,39.0,49914.0
1347,37.0,47683.0
1348,39.0,50533.0
1349,25.0,33998.0
1350,56.0,51002.0
1351,58.0,52334.0
1352,33.0,43581.0
1353,34.0,44576.0
1354,59.0,50452.0
1355,21.0,27335.0
1356,43.0,51552.0
1357,41.0,51590.0
1358,51.0,52491.0
1359,27.0,37656.0
1360,50.0,53007.0
1361,37.0,48057.0
1362,48.0,52364.0
1363,22.0,29318.0
1364,41.0,50561.0
1365,44.0,52774.0
1366,30.0,40223.0
1367,26.0,35373.0
1368,28.0,38167.0
1369,35.0,45895.0
1370,24.0,33210.0
1371,63.0,50846.0
1372,38.0,48941.0
1373,56.0,51393.0
1374,64.0,49455.0
1375,24.0,32162.0
1376,49.0,53508.0
1377,59.0,51418.0
1378,49.0,52162.0
1379,39.0,50571.0
1380,39.0,50712.0
1381,22.0,28417.0
1382,44.0,51061.0
1383,65.0,48688.0
1384,63.0,50132.0
1385,22.0,29413.0
1386,52.0,52044.0
1387,34.0,44710.0
1388,61.0,50908.0
1389,22.0,28313.0
1390,62.0,49643.0
1391,58.0,51972.0
1392,25.0,34238.0
1393,23.0,29717.0
1394,58.0,51046.0
1395,27.0,37124.0
1396,44.0,50337.0
1397,61.0,50226.0
1398,46.0,51644.0
1399,38.0,48054.0
1400,40.0,51045.0
1401,23.0,30431.0
1402,64.0,49410.0
1403,34.0,44805.0
1404,29.0,38321.0
1405,33.0,43145.0
1406,63.0,49136.0
1407,24.0,32986.0
1408,59.0,50811.0
1409,52.0,52095.0
1410,57.0,50510.0
1411,64.0,49138.0
1412,58.0,51289.0
1413,62.0,50017.0
1414,26.0,34472.0
1415,56.0,50032.0
1416,45.0,51346.0
1417,44.0,51427.0
1418,60.0,49911.0
1419,64.0,49174.0
1420,52.0,52565.0
1421,42.0,51241.0
1422,41.0,51576.0
1423,37.0,47631.0
1424,36.0,47119.0
1425,38.0,47648.0
1426,24.0,32044.0
1427,23.0,30921.0
1428,55.0,52122.0
1429,40.0,51216.0
1430,62.0,50443.0
1431,48.0,51918.0
1432,22.0,27860.0
1433,27.0,36204.0
1434,29.0,40050.0
1435,64.0,50233.0
1436,30.0,40974.0
1437,43.0,51294.0
1438,62.0,49767.0
1439,64.0,49292.0
1440,31.0,42650.0
1441,22.0,30102.0
1442,27.0,36601.0
1443,23.0,30568.0
1444,29.0,39361.0
1445,46.0,52085.0
1446,61.0,49975.0
1447,44.0,51204.0
1448,48.0,52742.0
1449,29.0,39668.0
1450,56.0,51769.0
1451,48.0,52993.0
1452,59.0,50983.0
1453,63.0,49870.0
1454,36.0,48256.0
1455,24.0,32415.0
1456,30.0,40622.0
1457,40.0,50562.0
1458,63.0,50509.0
1459,37.0,47377.0
1460,55.0,51187.0
1461,44.0,52201.0
1462,28.0,38263.0
1463,34.0,45378.0
1464,49.0,52946.0
1465,50.0,52086.0
1466,40.0,49830.0
1467,30.0,40595.0
1468,52.0,52294.0
1469,28.0,37609.0
1470,62.0,49509.0
1471,28.0,38156.0
1472,25.0,33281.0
1473,42.0,51917.0
1474,43.0,51089.0
1475,43.0,51099.0
1476,40.0,50055.0
1477,65.0,48886.0
1478,42.0,51451.0
1479,42.0,52284.0
1480,39.0,50088.0
1481,23.0,30717.0
1482,47.0,52434.0
1483,30.0,41607.0
1484,49.0,52015.0
1485,22.0,30773.0
1486,64.0,49239.0
1487,41.0,51284.0
1488,60.0,50669.0
1489,41.0,51383.0
1490,23.0,31078.0
1491,57.0,50805.0
1492,49.0,52767.0
1493,55.0,51546.0
1494,39.0,50759.0
1495,49.0,52199.0
1496,59.0,50619.0
1497,48.0,52626.0
1498,36.0,46824.0
1499,50.0,52062.0
1500,50.0,53126.0
1501,63.0,49898.0
1502,37.0,47654.0
1503,39.0,49895.0
1504,57.0,51373.0
1505,43.0,51744.0
1506,53.0,51074.0
1507,41.0,51291.0
1508,30.0,40882.0
1509,54.0,50617.0
1510,26.0,35088.0
1511,29.0,39787.0
1512,48.0,52522.0
1513,54.0,52176.0
1514,60.0,50258.0
1515,32.0,42746.0
1516,25.0,32741.0
1517,63.0,50139.0
1518,27.0,36877.0
1519,29.0,39964.0
1520,33.0,43747.0
1521,44.0,51975.0
1522,60.0,49803.0
1523,54.0,51220.0
1524,52.0,52190.0
1525,28.0,38227.0
1526,36.0,47935.0
1527,42.0,51109.0
1528,27.0,35631.0
1529,32.0,42846.0
1530,34.0,44531.0
1531,26.0,35844.0
1532,45.0,52093.0
1533,52.0,52711.0
1534,23.0,30829.0
1535,42.0,51247.0
1536,55.0,51810.0
1537,54.0,51515.0
1538,57.0,51019.0
1539,40.0,50688.0
1540,57.0,50891.0
1541,31.0,41858.0
1542,36.0,46826.0
1543,28.0,38116.0
1544,41.0,51298.0
1545,38.0,48553.0
1546,31.0,41428.0
1547,54.0,51786.0
1548,34.0,44871.0
1549,32.0,43299.0
1550,26.0,35521.0
1551,40.0,50121.0
1552,34.0,45720.0
1553,37.0,47581.0
1554,31.0,41826.0
1555,54.0,51255.0
1556,62.0,50516.0
1557,42.0,51298.0
1558,49.0,52143.0
1559,59.0,50408.0
1560,65.0,48882.0
1561,48.0,52350.0
1562,60.0,50574.0
1563,61.0,50214.0
1564,56.0,51021.0
1565,41.0,50727.0
1566,24.0,31459.0
1567,21.0,27050.0
1568,41.0,51552.0
1569,42.0,51735.0
1570,38.0,49331.0
1571,46.0,52027.0
1572,45.0,51643.0
1573,58.0,50099.0
1574,25.0,33397.0
1575,30.0,40945.0
1576,56.0,50843.0
1577,58.0,50586.0
1578,65.0,49137.0
1579,59.0,50077.0
1580,60.0,50131.0
1581,34.0,45920.0
1582,38.0,48273.0
1583,32.0,42972.0
1584,47.0,51509.0
1585,62.0,49450.0
1586,36.0,46410.0
1587,45.0,51266.0
1588,33.0,44620.0
1589,28.0,38216.0
1590,29.0,39636.0
1591,23.0,30670.0
1592,63.0,48995.0
1593,38.0,49008.0
1594,58.0,51227.0
1595,51.0,52804.0
1596,29.0,39877.0
1597,28.0,38448.0
1598,57.0,51640.0
1599,32.0,44229.0
1600,61.0,50219.0
1601,26.0,35432.0
1602,50.0,52489.0
1603,57.0,50712.0
1604,31.0,41620.0
1605,32.0,42566.0
1606,63.0,49214.0
1607,32.0,42849.0
1608,39.0,50823.0
1609,39.0,51019.0
1610,31.0,41905.0
1611,55.0,52556.0
1612,55.0,51628.0
1613,37.0,48144.0
1614,58.0,50175.0
1615,30.0,40086.0
1616,20.0,26425.0
1617,46.0,51940.0
1618,65.0,49134.0
1619,22.0,28761.0
1620,29.0,39340.0
1621,43.0,51454.0
1622,56.0,51915.0
1623,24.0,32753.0
1624,38.0,48723.0
1625,54.0,52558.0
1626,37.0,47090.0
1627,28.0,38311.0
1628,29.0,40168.0
1629,38.0,49741.0
1630,42.0,51092.0
1631,59.0,50716.0
1632,49.0,51932.0
1633,51.0,52425.0
1634,64.0,49328.0
1635,39.0,49543.0
1636,38.0,48571.0
1637,62.0,50167.0
1638,31.0,41800.0
1639,53.0,51439.0
1640,54.0,52342.0
1641,24.0,33872.0
1642,41.0,52132.0
1643,29.0,39896.0
1644,28.0,38435.0
1645,41.0,51096.0
1646,33.0,44227.0
1647,56.0,51125.0
1648,61.0,50907.0
1649,56.0,50258.0
1650,32.0,42824.0
1651,32.0,43737.0
1652,31.0,42040.0
1653,26.0,35126.0
1654,62.0,50056.0
1655,38.0,49851.0
1656,30.0,40464.0
1657,58.0,50196.0
1658,38.0,48491.0
1659,22.0,27596.0
1660,27.0,36288.0
1661,49.0,51829.0
1662,55.0,52071.0
1663,29.0,40099.0
1664,61.0,50131.0
1665,58.0,50363.0
1666,58.0,51181.0
1667,30.0,42183.0
1668,22.0,29155.0
1669,59.0,51556.0
1670,34.0,44943.0
1671,48.0,52186.0
1672,54.0,51860.0
1673,26.0,34996.0
1674,55.0,52401.0
1675,62.0,50090.0
1676,53.0,52215.0
1677,40.0,50644.0
1678,59.0,51029.0
1679,44.0,51082.0
1680,54.0,51852.0
1681,57.0,52557.0
1682,54.0,50504.0
1683,33.0,44070.0
1684,25.0,34247.0
1685,31.0,41611.0
1686,43.0,51292.0
1687,43.0,51456.0
1688,46.0,51807.0
1689,38.0,48891.0
1690,55.0,51174.0
1691,61.0,51184.0
1692,31.0,41977.0
1693,53.0,52156.0
1694,51.0,52064.0
1695,44.0,51997.0
1696,28.0,39143.0
1697,56.0,51553.0
1698,63.0,49018.0
1699,52.0,51627.0
1700,61.0,50952.0
1701,64.0,48832.0
1702,36.0,47163.0
1703,49.0,51836.0
1704,41.0,51703.0
1705,64.0,48837.0
1706,24.0,32043.0
1707,39.0,49201.0
1708,59.0,50343.0
1709,33.0,43985.0
1710,55.0,51445.0
1711,37.0,47678.0
1712,64.0,49256.0
1713,60.0,49976.0
1714,34.0,44881.0
1715,55.0,51982.0
1716,35.0,46147.0
1717,47.0,52229.0
1718,50.0,53321.0
1719,57.0,50955.0
1720,21.0,27039.0
1721,30.0,41153.0
1722,52.0,51526.0
1723,45.0,51698.0
1724,42.0,51046.0
1725,22.0,29621.0
1726,36.0,46547.0
1727,59.0,51164.0
1728,21.0,28580.0
1729,38.0,49303.0
1730,63.0,49909.0
1731,22.0,29497.0
1732,54.0,50574.0
1733,32.0,42776.0
1734,59.0,49561.0
1735,54.0,50824.0
1736,60.0,50448.0
1737,30.0,40717.0
1738,44.0,51361.0
1739,55.0,52254.0
1740,31.0,42288.0
1741,30.0,41259.0
1742,21.0,28423.0
1743,63.0,50343.0
1744,52.0,52366.0
1745,49.0,51902.0
1746,53.0,51529.0
1747,44.0,50865.0
1748,41.0,51193.0
1749,40.0,50509.0
1750,49.0,52158.0
1751,29.0,39765.0
1752,60.0,49516.0
1753,57.0,50562.0
1754,36.0,46477.0
1755,46.0,51879.0
1756,26.0,35394.0
1757,64.0,49238.0
1758,61.0,49958.0
1759,61.0,49330.0
1760,35.0,45680.0
1761,28.0,37390.0
1762,30.0,40155.0
1763,24.0,32329.0
1764,25.0,34470.0
1765,23.0,31380.0
1766,65.0,48821.0
1767,23.0,30433.0
1768,26.0,35717.0
1769,57.0,51247.0
1770,46.0,51439.0
1771,55.0,51669.0
1772,48.0,52793.0
1773,60.0,51425.0
1774,49.0,52435.0
1775,43.0,52054.0
1776,52.0,51480.0
1777,40.0,51002.0
1778,36.0,46405.0
1779,41.0,51328.0
1780,28.0,38340.0
1781,56.0,51456.0
1782,32.0,42263.0
1783,27.0,35835.0
1784,31.0,42909.0
1785,58.0,51178.0
1786,35.0,46083.0
1787,51.0,52154.0
1788,59.0,50926.0
1789,23.0,30971.0
1790,54.0,51808.0
1791,34.0,44258.0
1792,30.0,40451.0
1793,51.0,51978.0
1794,61.0,48589.0
1795,33.0,44102.0
1796,46.0,51390.0
1797,33.0,43937.0
1798,45.0,51742.0
1799,48.0,53082.0
1800,47.0,52272.0
1801,48.0,52376.0
1802,26.0,35496.0
1803,51.0,52694.0
1804,50.0,52654.0
1805,51.0,52498.0
1806,23.0,31578.0
1807,40.0,49803.0
1808,38.0,50451.0
1809,24.0,32851.0
1810,30.0,41115.0
1811,40.0,50137.0
1812,53.0,52419.0
1813,31.0,41321.0
1814,57.0,51299.0
1815,45.0,51043.0
1816,54.0,52769.0
1817,41.0,50469.0
1818,42.0,51404.0
1819,48.0,51122.0
1820,62.0,49952.0
1821,42.0,51107.0
1822,44.0,52137.0
1823,47.0,51851.0
1824,53.0,52432.0
1825,23.0,30563.0
1826,43.0,51340.0
1827,42.0,51120.0
1828,61.0,50305.0
1829,42.0,51515.0
1830,41.0,51522.0
1831,63.0,49644.0
1832,40.0,51372.0
1833,28.0,37823.0
1834,30.0,40844.0
1835,24.0,33420.0
1836,20.0,24761.0
1837,39.0,50682.0
1838,55.0,51915.0
1839,53.0,52629.0
1840,21.0,28491.0
1841,46.0,51898.0
1842,27.0,36731.0
1843,62.0,49428.0
1844,28.0,37185.0
1845,48.0,51562.0
1846,35.0,46424.0
1847,49.0,52556.0
1848,39.0,49094.0
1849,54.0,51799.0
1850,30.0,41960.0
1851,61.0,50768.0
1852,43.0,50913.0
1853,54.0,50128.0
1854,58.0,51050.0
1855,65.0,48572.0
1856,30.0,41389.0
1857,33.0,44385.0
1858,31.0,42826.0
1859,32.0,43702.0
1860,46.0,52550.0
1861,65.0,49962.0
1862,65.0,49821.0
1863,44.0,52289.0
1864,49.0,52293.0
1865,59.0,50116.0
1866,62.0,51147.0
1867,29.0,39820.0
1868,44.0,52182.0
1869,57.0,50729.0
1870,34.0,45126.0
1871,40.0,49569.0
1872,64.0,48989.0
1873,64.0,49153.0
1874,61.0,50499.0
1875,56.0,51850.0
1876,32.0,42564.0
1877,34.0,45768.0
1878,45.0,52307.0
1879,45.0,52958.0
1880,43.0,51765.0
1881,49.0,52068.0
1882,38.0,48739.0
1883,54.0,52672.0
1884,35.0,46378.0
1885,35.0,45869.0
1886,26.0,33920.0
1887,28.0,38323.0
1888,58.0,51161.0
1889,40.0,51189.0
1890,30.0,40281.0
1891,54.0,51982.0
1892,45.0,50955.0
1893,21.0,27925.0
1894,34.0,45341.0
1895,28.0,37784.0
1896,50.0,52922.0
1897,32.0,43553.0
1898,23.0,31282.0
1899,22.0,29991.0
1900,46.0,51996.0
1901,21.0,27151.0
1902,58.0,50992.0
1903,27.0,37439.0
1904,47.0,51843.0
1905,40.0,51326.0
1906,40.0,50488.0
1907,23.0,30039.0
1908,56.0,51379.0
1909,60.0,50629.0
1910,20.0,26382.0
1911,28.0,37373.0
1912,61.0,50449.0
1913,45.0,51842.0
1914,27.0,35792.0
1915,29.0,39041.0
1916,50.0,52329.0
1917,53.0,52303.0
1918,47.0,52254.0
1919,63.0,49192.0
1920,42.0,51403.0
1921,34.0,44956.0
1922,41.0,50635.0
1923,36.0,47217.0
1924,30.0,41769.0
1925,22.0,28595.0
1926,36.0,47427.0
1927,52.0,52907.0
1928,21.0,26919.0
1929,40.0,50592.0
1930,49.0,52864.0
1931,47.0,52027.0
1932,55.0,50334.0
1933,56.0,51156.0
1934,52.0,52330.0
1935,25.0,33488.0
1936,41.0,50766.0
1937,47.0,51938.0
1938,31.0,42539.0
1939,22.0,28930.0
1940,30.0,40297.0
1941,40.0,51689.0
1942,39.0,49520.0
1943,28.0,38539.0
1944,57.0,50383.0
1945,62.0,49943.0
1946,29.0,39877.0
1947,62.0,49907.0
1948,21.0,26393.0
1949,62.0,48820.0
1950,63.0,50411.0
1951,21.0,26644.0
1952,54.0,52216.0
1953,64.0,49867.0
1954,61.0,50569.0
1955,64.0,49235.0
1956,45.0,51960.0
1957,24.0,32208.0
1958,58.0,50893.0
1959,48.0,53094.0
1960,48.0,51400.0
1961,39.0,48973.0
1962,46.0,52354.0
1963,27.0,36060.0
1964,53.0,52864.0
1965,23.0,31953.0
1966,53.0,52726.0
1967,58.0,51301.0
1968,41.0,50728.0
1969,43.0,50612.0
1970,34.0,45797.0
1971,64.0,48663.0
1972,53.0,52694.0
1973,37.0,47939.0
1974,28.0,37832.0
1975,30.0,41047.0
1976,41.0,51364.0
1977,62.0,49674.0
1978,53.0,52606.0
1979,30.0,41235.0
1980,59.0,50842.0
1981,37.0,47719.0
1982,58.0,51487.0
1983,31.0,40865.0
1984,48.0,52398.0
1985,62.0,50360.0
1986,32.0,42191.0
1987,51.0,52751.0
1988,64.0,49158.0
1989,27.0,36000.0
1990,24.0,32649.0
1991,50.0,51889.0
1992,35.0,46723.0
1993,23.0,30044.0
1994,41.0,51351.0
1995,54.0,51738.0
1996,33.0,43561.0
1997,35.0,46272.0
1998,58.0,50849.0
1999,43.0,52038.0
2000,58.0,51195.0
2001,40.0,51239.0
2002,63.0,49781.0
2003,49.0,52157.0
2004,25.0,33832.0
2005,60.0,50658.0
2006,42.0,51216.0
2007,26.0,36237.0
2008,27.0,36458.0
2009,51.0,52500.0
2010,22.0,28644.0
2011,33.0,44368.0
2012,26.0,35269.0
2013,40.0,50327.0
2014,39.0,50469.0
2015,43.0,51871.0
2016,33.0,44072.0
2017,21.0,28346.0
2018,48.0,52101.0
2019,37.0,47678.0
2020,49.0,52786.0
2021,25.0,34072.0
2022,21.0,26624.0
2023,31.0,43210.0
2024,41.0,50983.0
2025,38.0,48036.0
2026,56.0,50347.0
2027,37.0,47159.0
2028,44.0,51374.0
2029,47.0,51890.0
2030,21.0,27643.0
2031,43.0,51463.0
2032,36.0,46939.0
2033,39.0,49980.0
2034,25.0,32959.0
2035,55.0,51166.0
2036,62.0,50489.0
2037,21.0,26571.0
2038,47.0,52210.0
2039,54.0,51535.0
2040,33.0,44207.0
2041,55.0,51402.0
2042,48.0,52273.0
2043,62.0,49823.0
2044,64.0,49953.0
2045,22.0,28944.0
2046,40.0,51988.0
2047,45.0,51828.0
2048,27.0,36029.0
2049,35.0,46060.0
2050,64.0,49449.0
2051,21.0,26560.0
2052,40.0,51127.0
2053,58.0,50920.0
2054,35.0,45738.0
2055,42.0,51414.0
2056,64.0,49497.0
2057,41.0,51253.0
2058,26.0,35759.0
2059,22.0,29905.0
2060,63.0,51040.0
2061,32.0,42986.0
2062,43.0,51882.0
2063,24.0,31957.0
2064,39.0,50765.0
2065,62.0,49591.0
2066,43.0,51619.0
2067,64.0,49257.0
2068,32.0,42874.0
2069,43.0,51288.0
2070,59.0,50370.0
2071,40.0,50890.0
2072,33.0,44348.0
2073,58.0,51034.0
2074,38.0,47901.0
2075,44.0,52130.0
2076,64.0,48871.0
2077,28.0,39013.0
2078,34.0,44840.0
2079,21.0,28349.0
2080,38.0,49559.0
2081,29.0,39131.0
2082,51.0,52685.0
2083,28.0,38930.0
2084,50.0,52105.0
2085,32.0,42484.0
2086,36.0,46841.0
2087,36.0,46861.0
2088,52.0,51344.0
2089,41.0,51425.0
2090,36.0,46554.0
2091,58.0,51473.0
2092,46.0,52118.0
2093,30.0,41403.0
2094,61.0,50683.0
2095,35.0,46267.0
2096,22.0,28275.0
2097,42.0,51458.0
2098,26.0,34498.0
2099,31.0,42324.0
2100,54.0,51312.0
2101,26.0,35973.0
2102,56.0,51875.0
2103,62.0,49750.0
2104,47.0,52993.0
2105,52.0,51715.0
2106,52.0,52181.0
2107,65.0,48459.0
2108,35.0,47293.0
2109,27.0,36258.0
2110,43.0,50784.0
2111,44.0,51282.0
2112,28.0,38737.0
2113,48.0,52616.0
2114,21.0,26747.0
2115,62.0,50486.0
2116,32.0,42848.0
2117,22.0,28932.0
2118,25.0,34304.0
2119,31.0,41688.0
2120,32.0,42943.0
2121,21.0,28416.0
2122,33.0,43941.0
2123,29.0,39123.0
2124,37.0,48540.0
2125,37.0,48232.0
2126,35.0,46319.0
2127,35.0,45944.0
2128,24.0,32399.0
2129,21.0,28379.0
2130,29.0,39858.0
2131,54.0,51538.0
2132,65.0,49388.0
2133,62.0,50469.0
2134,43.0,51791.0
2135,44.0,51949.0
2136,34.0,44407.0
2137,55.0,50288.0
2138,54.0,52255.0
2139,58.0,51121.0
2140,60.0,50400.0
2141,40.0,50893.0
2142,55.0,52562.0
2143,56.0,51949.0
2144,34.0,45362.0
2145,62.0,49512.0
2146,24.0,32181.0
2147,65.0,47884.0
2148,55.0,51886.0
2149,24.0,33044.0
2150,50.0,53025.0
2151,22.0,28628.0
2152,55.0,51491.0
2153,56.0,51025.0
2154,47.0,51654.0
2155,59.0,50707.0
2156,24.0,32305.0
2157,32.0,44295.0
2158,39.0,48987.0
2159,22.0,28854.0
2160,40.0,50057.0
2161,32.0,43083.0
2162,38.0,48672.0
2163,39.0,49951.0
2164,60.0,50119.0
2165,32.0,43167.0
2166,60.0,50162.0
2167,39.0,50100.0
2168,35.0,46730.0
2169,43.0,51478.0
2170,39.0,50065.0
2171,32.0,42350.0
2172,43.0,51001.0
2173,27.0,36341.0
2174,36.0,48089.0
2175,45.0,51675.0
2176,39.0,49784.0
2177,57.0,50671.0
2178,32.0,41175.0
2179,64.0,49013.0
2180,55.0,52628.0
2181,64.0,49735.0
2182,58.0,51777.0
2183,26.0,35538.0
2184,44.0,50375.0
2185,28.0,36998.0
2186,57.0,51334.0
2187,46.0,52062.0
2188,32.0,42850.0
2189,62.0,49685.0
2190,25.0,34405.0
2191,45.0,51555.0
2192,52.0,52165.0
2193,23.0,30315.0
2194,47.0,51851.0
2195,57.0,50716.0
2196,23.0,30576.0
2197,43.0,52394.0
2198,32.0,43191.0
2199,50.0,52985.0
2200,25.0,33773.0
2201,62.0,49131.0
2202,60.0,50969.0
2203,28.0,39060.0
2204,35.0,45616.0
2205,46.0,51781.0
2206,52.0,51305.0
2207,40.0,51353.0
2208,27.0,37242.0
2209,25.0,32868.0
2210,65.0,48622.0
2211,40.0,51694.0
2212,59.0,50326.0
2213,42.0,52146.0
2214,62.0,49994.0
2215,24.0,31932.0
2216,25.0,33881.0
2217,62.0,49757.0
2218,63.0,50272.0
2219,34.0,45605.0
2220,36.0,47526.0
2221,40.0,51146.0
2222,39.0,49499.0
2223,29.0,38872.0
2224,60.0,50159.0
2225,31.0,43132.0
2226,52.0,52654.0
2227,23.0,30720.0
2228,22.0,28192.0
2229,49.0,53183.0
2230,35.0,46324.0
2231,49.0,52359.0
2232,24.0,33314.0
2233,63.0,49422.0
2234,54.0,51604.0
2235,59.0,50498.0
2236,26.0,34682.0
2237,34.0,45565.0
2238,37.0,47194.0
2239,44.0,51341.0
2240,33.0,44007.0
2241,23.0,30041.0
2242,37.0,47180.0
2243,31.0,42578.0
2244,37.0,48289.0
2245,29.0,39357.0
2246,32.0,43962.0
2247,48.0,52154.0
2248,37.0,48769.0
2249,36.0,46902.0
2250,44.0,51572.0
2251,55.0,51690.0
2252,37.0,48059.0
2253,46.0,52067.0
2254,63.0,49163.0
2255,43.0,51276.0
2256,61.0,50226.0
2257,56.0,50371.0
2258,23.0,30957.0
2259,39.0,51390.0
2260,51.0,52300.0
2261,64.0,49512.0
2262,41.0,51635.0
2263,24.0,31795.0
2264,45.0,52258.0
2265,26.0,34473.0
2266,54.0,52882.0
2267,43.0,51333.0
2268,53.0,52443.0
2269,59.0,50587.0
2270,48.0,53344.0
2271,48.0,51878.0
2272,54.0,52291.0
2273,58.0,51231.0
2274,59.0,50881.0
2275,22.0,28584.0
2276,45.0,51421.0
2277,30.0,39314.0
2278,59.0,51294.0
2279,49.0,52132.0
2280,39.0,50495.0
2281,28.0,38924.0
2282,35.0,46856.0
2283,52.0,52567.0
2284,29.0,38589.0
2285,24.0,32817.0
2286,60.0,50336.0
2287,54.0,52205.0
2288,29.0,39815.0
2289,33.0,44456.0
2290,64.0,49241.0
2291,52.0,51670.0
2292,47.0,51905.0
2293,34.0,43943.0
2294,33.0,44165.0
2295,22.0,27985.0
2296,53.0,51225.0
2297,22.0,29068.0
2298,20.0,26211.0
2299,53.0,51919.0
2300,63.0,49441.0
2301,54.0,51218.0
2302,41.0,51025.0
2303,42.0,50870.0
2304,40.0,50595.0
2305,35.0,44848.0
2306,43.0,51872.0
2307,39.0,50118.0
2308,47.0,52226.0
2309,60.0,50819.0
2310,65.0,49231.0
2311,24.0,31930.0
2312,37.0,47277.0
2313,28.0,38014.0
2314,36.0,47397.0
2315,33.0,44191.0
2316,28.0,38777.0
2317,54.0,52476.0
2318,42.0,51500.0
2319,61.0,49964.0
2320,21.0,27684.0
2321,23.0,30516.0
2322,38.0,48943.0
2323,24.0,31335.0
2324,32.0,42364.0
2325,64.0,49389.0
2326,29.0,40973.0
2327,29.0,39876.0
2328,46.0,51711.0
2329,42.0,51869.0
2330,46.0,52091.0
2331,37.0,47933.0
2332,57.0,51008.0
2333,26.0,35380.0
2334,39.0,50603.0
2335,51.0,52362.0
2336,59.0,50322.0
2337,37.0,47242.0
2338,46.0,51985.0
2339,23.0,31111.0
2340,28.0,37418.0
2341,23.0,30330.0
2342,53.0,52575.0
2343,33.0,44482.0
2344,53.0,50993.0
2345,23.0,31385.0
2346,59.0,50633.0
2347,58.0,51075.0
2348,24.0,32772.0
2349,21.0,28282.0
2350,23.0,30550.0
2351,58.0,50938.0
2352,31.0,40874.0
2353,45.0,50688.0
2354,39.0,50620.0
2355,56.0,52011.0
2356,42.0,50893.0
2357,43.0,51245.0
2358,65.0,48869.0
2359,27.0,35950.0
2360,57.0,51561.0
2361,22.0,29805.0
2362,41.0,51110.0
2363,60.0,51852.0
2364,50.0,51773.0
2365,51.0,52607.0
2366,32.0,42325.0
2367,39.0,49757.0
2368,36.0,47570.0
2369,43.0,51942.0
2370,41.0,50989.0
2371,35.0,45527.0
2372,34.0,44607.0
2373,31.0,41748.0
2374,36.0,47743.0
2375,27.0,36370.0
2376,59.0,50869.0
2377,47.0,52030.0
2378,26.0,35067.0
2379,51.0,52843.0
2380,58.0,51382.0
2381,31.0,42397.0
2382,27.0,36459.0
2383,20.0,26921.0
2384,22.0,29128.0
2385,54.0,51539.0
2386,64.0,49771.0
2387,22.0,29568.0
2388,54.0,51622.0
2389,23.0,30553.0
2390,47.0,51895.0
2391,54.0,51353.0
2392,36.0,48026.0
2393,20.0,26810.0
2394,47.0,51635.0
2395,65.0,48596.0
2396,32.0,42204.0
2397,29.0,38560.0
2398,26.0,34429.0
2399,45.0,52305.0
2400,47.0,51543.0
2401,56.0,52514.0
2402,54.0,51251.0
2403,60.0,49746.0
2404,56.0,52092.0
2405,31.0,42788.0
2406,45.0,51661.0
2407,33.0,44574.0
2408,35.0,46044.0
2409,62.0,49987.0
2410,51.0,51715.0
2411,64.0,48102.0
2412,39.0,49339.0
2413,44.0,52536.0
2414,42.0,52216.0
